participants,pitch,condition,instrument,response
36,58.2704701897613,congr.,clarinet,NaN
36,73.416191979352,LRSE,clarinet,3.5
36,73.416191979352,MRSE,clarinet,3.5
36,73.416191979352,HRSE,clarinet,2.25
36,73.416191979352,congr.,clarinet,NaN
36,92.4986056779087,LRSE,clarinet,2.25
36,92.4986056779087,MRSE,clarinet,3.5
36,92.4986056779087,HRSE,clarinet,2.25
36,92.4986056779087,congr.,clarinet,NaN
36,116.540940379523,LRSE,clarinet,4.75
36,116.540940379523,MRSE,clarinet,3.5
36,116.540940379523,HRSE,clarinet,2.25
36,116.540940379523,congr.,clarinet,NaN
36,146.832383958704,LRSE,clarinet,4.75
36,146.832383958704,MRSE,clarinet,3.5
36,146.832383958704,HRSE,clarinet,3.5
36,146.832383958704,congr.,clarinet,4.75
36,184.997211355817,LRSE,clarinet,4.75
36,184.997211355817,MRSE,clarinet,4.75
36,184.997211355817,HRSE,clarinet,2.25
36,184.997211355817,congr.,clarinet,6
36,233.081880759045,LRSE,clarinet,4.75
36,233.081880759045,MRSE,clarinet,4.75
36,233.081880759045,HRSE,clarinet,3.5
36,233.081880759045,congr.,clarinet,6
36,293.664767917408,LRSE,clarinet,4.75
36,293.664767917408,MRSE,clarinet,4.75
36,293.664767917408,HRSE,clarinet,4.75
36,293.664767917408,congr.,clarinet,6
36,369.994422711635,LRSE,clarinet,6
36,369.994422711635,MRSE,clarinet,4.75
36,369.994422711635,HRSE,clarinet,4.75
36,369.994422711635,congr.,clarinet,3.5
36,466.163761518091,LRSE,clarinet,4.75
36,466.163761518091,MRSE,clarinet,4.75
36,466.163761518091,HRSE,clarinet,4.75
36,466.163761518091,congr.,clarinet,4.75
36,587.329535834816,LRSE,clarinet,6
36,587.329535834816,MRSE,clarinet,4.75
36,587.329535834816,HRSE,clarinet,6
36,587.329535834816,congr.,clarinet,3.5
36,739.98884542327,LRSE,clarinet,6
36,739.98884542327,MRSE,clarinet,4.75
36,739.98884542327,HRSE,clarinet,4.75
36,739.98884542327,congr.,clarinet,4.75
36,932.327523036181,LRSE,clarinet,3.5
36,932.327523036181,MRSE,clarinet,4.75
36,932.327523036181,HRSE,clarinet,4.75
36,932.327523036181,congr.,clarinet,6
36,1174.65907166963,LRSE,clarinet,4.75
36,1174.65907166963,MRSE,clarinet,4.75
36,1174.65907166963,HRSE,clarinet,4.75
36,1174.65907166963,congr.,clarinet,4.75
36,1479.97769084654,LRSE,clarinet,3.5
36,1479.97769084654,MRSE,clarinet,4.75
36,1479.97769084654,HRSE,clarinet,4.75
36,1479.97769084654,congr.,clarinet,2.25
36,1864.65504607236,LRSE,clarinet,2.25
36,1864.65504607236,MRSE,clarinet,3.5
36,1864.65504607236,HRSE,clarinet,3.5
36,1864.65504607236,congr.,clarinet,NaN
36,2349.31814333926,LRSE,clarinet,2.25
36,2349.31814333926,MRSE,clarinet,2.25
36,2349.31814333926,HRSE,clarinet,2.25
36,2349.31814333926,congr.,clarinet,NaN
36,2959.95538169308,LRSE,clarinet,2.25
36,2959.95538169308,MRSE,clarinet,2.25
36,2959.95538169308,HRSE,clarinet,2.25
36,2959.95538169308,congr.,clarinet,NaN
37,46.2493028389544,LRSE,clarinet,2
37,46.2493028389544,MRSE,clarinet,1
37,46.2493028389544,HRSE,clarinet,2
37,46.2493028389544,congr.,clarinet,NaN
37,58.2704701897613,LRSE,clarinet,2
37,58.2704701897613,MRSE,clarinet,1
37,58.2704701897613,HRSE,clarinet,2
37,58.2704701897613,congr.,clarinet,NaN
37,73.416191979352,LRSE,clarinet,2
37,73.416191979352,MRSE,clarinet,3
37,73.416191979352,HRSE,clarinet,2
37,73.416191979352,congr.,clarinet,NaN
37,92.4986056779087,LRSE,clarinet,1
37,92.4986056779087,MRSE,clarinet,2
37,92.4986056779087,HRSE,clarinet,2
37,92.4986056779087,congr.,clarinet,NaN
37,116.540940379523,LRSE,clarinet,2
37,116.540940379523,MRSE,clarinet,2
37,116.540940379523,HRSE,clarinet,2
37,116.540940379523,congr.,clarinet,NaN
37,146.832383958704,LRSE,clarinet,3
37,146.832383958704,MRSE,clarinet,2
37,146.832383958704,HRSE,clarinet,1
37,146.832383958704,congr.,clarinet,2
37,184.997211355817,LRSE,clarinet,2
37,184.997211355817,MRSE,clarinet,3
37,184.997211355817,HRSE,clarinet,2
37,184.997211355817,congr.,clarinet,2
37,233.081880759045,LRSE,clarinet,3
37,233.081880759045,MRSE,clarinet,3
37,233.081880759045,HRSE,clarinet,3
37,233.081880759045,congr.,clarinet,3
37,293.664767917408,LRSE,clarinet,3
37,293.664767917408,MRSE,clarinet,3
37,293.664767917408,HRSE,clarinet,2
37,293.664767917408,congr.,clarinet,4
37,369.994422711635,LRSE,clarinet,3
37,369.994422711635,MRSE,clarinet,4
37,369.994422711635,HRSE,clarinet,3
37,369.994422711635,congr.,clarinet,4
37,466.163761518091,LRSE,clarinet,4
37,466.163761518091,MRSE,clarinet,4
37,466.163761518091,HRSE,clarinet,2
37,466.163761518091,congr.,clarinet,5
37,587.329535834816,LRSE,clarinet,5
37,587.329535834816,MRSE,clarinet,4
37,587.329535834816,HRSE,clarinet,4
37,587.329535834816,congr.,clarinet,6
37,739.98884542327,LRSE,clarinet,5
37,739.98884542327,MRSE,clarinet,3
37,739.98884542327,HRSE,clarinet,4
37,739.98884542327,congr.,clarinet,5
37,932.327523036181,LRSE,clarinet,5
37,932.327523036181,MRSE,clarinet,4
37,932.327523036181,HRSE,clarinet,4
37,932.327523036181,congr.,clarinet,5
37,1174.65907166963,LRSE,clarinet,4
37,1174.65907166963,MRSE,clarinet,3
37,1174.65907166963,HRSE,clarinet,4
37,1174.65907166963,congr.,clarinet,3
37,1479.97769084654,LRSE,clarinet,1
37,1479.97769084654,MRSE,clarinet,4
37,1479.97769084654,HRSE,clarinet,3
37,1479.97769084654,congr.,clarinet,1
37,1864.65504607236,LRSE,clarinet,1
37,1864.65504607236,MRSE,clarinet,1
37,1864.65504607236,HRSE,clarinet,1
37,1864.65504607236,congr.,clarinet,NaN
37,2349.31814333926,LRSE,clarinet,1
37,2349.31814333926,MRSE,clarinet,1
37,2349.31814333926,HRSE,clarinet,1
37,2349.31814333926,congr.,clarinet,NaN
37,2959.95538169308,LRSE,clarinet,1
37,2959.95538169308,MRSE,clarinet,1
37,2959.95538169308,HRSE,clarinet,1
37,2959.95538169308,congr.,clarinet,NaN
38,46.2493028389544,LRSE,clarinet,4.75
38,46.2493028389544,MRSE,clarinet,1
38,46.2493028389544,HRSE,clarinet,1
38,46.2493028389544,congr.,clarinet,NaN
38,58.2704701897613,LRSE,clarinet,3.5
38,58.2704701897613,MRSE,clarinet,2.25
38,58.2704701897613,HRSE,clarinet,1
38,58.2704701897613,congr.,clarinet,NaN
38,73.416191979352,LRSE,clarinet,4.75
38,73.416191979352,MRSE,clarinet,3.5
38,73.416191979352,HRSE,clarinet,1
38,73.416191979352,congr.,clarinet,NaN
38,92.4986056779087,LRSE,clarinet,2.25
38,92.4986056779087,MRSE,clarinet,3.5
38,92.4986056779087,HRSE,clarinet,2.25
38,92.4986056779087,congr.,clarinet,NaN
38,116.540940379523,LRSE,clarinet,4.75
38,116.540940379523,MRSE,clarinet,3.5
38,116.540940379523,HRSE,clarinet,1
38,116.540940379523,congr.,clarinet,NaN
38,146.832383958704,LRSE,clarinet,4.75
38,146.832383958704,MRSE,clarinet,3.5
38,146.832383958704,HRSE,clarinet,2.25
38,146.832383958704,congr.,clarinet,4.75
38,184.997211355817,LRSE,clarinet,4.75
38,184.997211355817,MRSE,clarinet,3.5
38,184.997211355817,HRSE,clarinet,1
38,184.997211355817,congr.,clarinet,4.75
38,233.081880759045,LRSE,clarinet,4.75
38,233.081880759045,MRSE,clarinet,2.25
38,233.081880759045,HRSE,clarinet,2.25
38,233.081880759045,congr.,clarinet,4.75
38,293.664767917408,LRSE,clarinet,3.5
38,293.664767917408,MRSE,clarinet,4.75
38,293.664767917408,HRSE,clarinet,2.25
38,293.664767917408,congr.,clarinet,3.5
38,369.994422711635,LRSE,clarinet,3.5
38,369.994422711635,MRSE,clarinet,6
38,369.994422711635,HRSE,clarinet,1
38,369.994422711635,congr.,clarinet,4.75
38,466.163761518091,LRSE,clarinet,4.75
38,466.163761518091,MRSE,clarinet,4.75
38,466.163761518091,HRSE,clarinet,1
38,466.163761518091,congr.,clarinet,6
38,587.329535834816,LRSE,clarinet,6
38,587.329535834816,MRSE,clarinet,4.75
38,587.329535834816,HRSE,clarinet,3.5
38,587.329535834816,congr.,clarinet,3.5
38,739.98884542327,LRSE,clarinet,2.25
38,739.98884542327,MRSE,clarinet,4.75
38,739.98884542327,HRSE,clarinet,2.25
38,739.98884542327,congr.,clarinet,2.25
38,932.327523036181,LRSE,clarinet,2.25
38,932.327523036181,MRSE,clarinet,3.5
38,932.327523036181,HRSE,clarinet,3.5
38,932.327523036181,congr.,clarinet,2.25
38,1174.65907166963,LRSE,clarinet,2.25
38,1174.65907166963,MRSE,clarinet,2.25
38,1174.65907166963,HRSE,clarinet,2.25
38,1174.65907166963,congr.,clarinet,2.25
38,1479.97769084654,LRSE,clarinet,1
38,1479.97769084654,MRSE,clarinet,2.25
38,1479.97769084654,HRSE,clarinet,2.25
38,1479.97769084654,congr.,clarinet,1
38,1864.65504607236,LRSE,clarinet,1
38,1864.65504607236,MRSE,clarinet,1
38,1864.65504607236,HRSE,clarinet,1
38,1864.65504607236,congr.,clarinet,NaN
38,2349.31814333926,LRSE,clarinet,1
38,2349.31814333926,MRSE,clarinet,1
38,2349.31814333926,HRSE,clarinet,2.25
38,2349.31814333926,congr.,clarinet,NaN
38,2959.95538169308,LRSE,clarinet,1
38,2959.95538169308,MRSE,clarinet,1
38,2959.95538169308,HRSE,clarinet,2.25
38,2959.95538169308,congr.,clarinet,NaN
1,46.2493028389544,LRSE,tuba,2
1,46.2493028389544,MRSE,tuba,1
1,46.2493028389544,HRSE,tuba,2
1,46.2493028389544,congr.,tuba,2
1,58.2704701897613,LRSE,tuba,2
1,58.2704701897613,MRSE,tuba,2
1,58.2704701897613,HRSE,tuba,2
1,58.2704701897613,congr.,tuba,3
1,73.416191979352,LRSE,tuba,3
1,73.416191979352,MRSE,tuba,3
1,73.416191979352,HRSE,tuba,2
1,73.416191979352,congr.,tuba,2
1,92.4986056779087,LRSE,tuba,4
1,92.4986056779087,MRSE,tuba,2
1,92.4986056779087,HRSE,tuba,4
1,92.4986056779087,congr.,tuba,3
1,116.540940379523,LRSE,tuba,6
1,116.540940379523,MRSE,tuba,4
1,116.540940379523,HRSE,tuba,4
1,116.540940379523,congr.,tuba,5
1,146.832383958704,LRSE,tuba,5
1,146.832383958704,MRSE,tuba,5
1,146.832383958704,HRSE,tuba,5
1,146.832383958704,congr.,tuba,5
1,184.997211355817,LRSE,tuba,4
1,184.997211355817,MRSE,tuba,5
1,184.997211355817,HRSE,tuba,4
1,184.997211355817,congr.,tuba,5
1,233.081880759045,LRSE,tuba,6
1,233.081880759045,MRSE,tuba,4
1,233.081880759045,HRSE,tuba,6
1,233.081880759045,congr.,tuba,5
1,293.664767917408,LRSE,tuba,4
1,293.664767917408,MRSE,tuba,5
1,293.664767917408,HRSE,tuba,6
1,293.664767917408,congr.,tuba,5
1,369.994422711635,LRSE,tuba,5
1,369.994422711635,MRSE,tuba,4
1,369.994422711635,HRSE,tuba,6
1,369.994422711635,congr.,tuba,5
1,466.163761518091,LRSE,tuba,5
1,466.163761518091,MRSE,tuba,5
1,466.163761518091,HRSE,tuba,5
1,466.163761518091,congr.,tuba,NaN
1,587.329535834816,LRSE,tuba,5
1,587.329535834816,MRSE,tuba,4
1,587.329535834816,HRSE,tuba,4
1,587.329535834816,congr.,tuba,NaN
1,739.98884542327,LRSE,tuba,5
1,739.98884542327,MRSE,tuba,4
1,739.98884542327,HRSE,tuba,5
1,739.98884542327,congr.,tuba,NaN
1,932.327523036181,LRSE,tuba,4
1,932.327523036181,MRSE,tuba,5
1,932.327523036181,HRSE,tuba,2
1,932.327523036181,congr.,tuba,NaN
1,1174.65907166963,LRSE,tuba,4
1,1174.65907166963,MRSE,tuba,3
1,1174.65907166963,HRSE,tuba,3
1,1174.65907166963,congr.,tuba,NaN
1,1479.97769084654,LRSE,tuba,3
1,1479.97769084654,MRSE,tuba,4
1,1479.97769084654,HRSE,tuba,3
1,1479.97769084654,congr.,tuba,NaN
1,1864.65504607236,LRSE,tuba,2
1,1864.65504607236,MRSE,tuba,2
1,1864.65504607236,HRSE,tuba,3
1,1864.65504607236,congr.,tuba,NaN
1,2349.31814333926,LRSE,tuba,2
1,2349.31814333926,MRSE,tuba,2
1,2349.31814333926,HRSE,tuba,2
1,2349.31814333926,congr.,tuba,NaN
1,2959.95538169308,LRSE,tuba,2
1,2959.95538169308,MRSE,tuba,2
1,2959.95538169308,HRSE,tuba,2
1,2959.95538169308,congr.,tuba,NaN
2,46.2493028389544,LRSE,tuba,5
2,46.2493028389544,MRSE,tuba,3
2,46.2493028389544,HRSE,tuba,3
2,46.2493028389544,congr.,tuba,3
2,58.2704701897613,LRSE,tuba,5
2,58.2704701897613,MRSE,tuba,3
2,58.2704701897613,HRSE,tuba,4
2,58.2704701897613,congr.,tuba,4
2,73.416191979352,LRSE,tuba,5
2,73.416191979352,MRSE,tuba,5
2,73.416191979352,HRSE,tuba,6
2,73.416191979352,congr.,tuba,6
2,92.4986056779087,LRSE,tuba,6
2,92.4986056779087,MRSE,tuba,5
2,92.4986056779087,HRSE,tuba,4
2,92.4986056779087,congr.,tuba,5
2,116.540940379523,LRSE,tuba,4
2,116.540940379523,MRSE,tuba,6
2,116.540940379523,HRSE,tuba,5
2,116.540940379523,congr.,tuba,6
2,146.832383958704,LRSE,tuba,6
2,146.832383958704,MRSE,tuba,5
2,146.832383958704,HRSE,tuba,4
2,146.832383958704,congr.,tuba,4
2,184.997211355817,LRSE,tuba,4
2,184.997211355817,MRSE,tuba,4
2,184.997211355817,HRSE,tuba,6
2,184.997211355817,congr.,tuba,4
2,233.081880759045,LRSE,tuba,4
2,233.081880759045,MRSE,tuba,5
2,233.081880759045,HRSE,tuba,5
2,233.081880759045,congr.,tuba,5
2,293.664767917408,LRSE,tuba,5
2,293.664767917408,MRSE,tuba,5
2,293.664767917408,HRSE,tuba,5
2,293.664767917408,congr.,tuba,4
2,369.994422711635,LRSE,tuba,5
2,369.994422711635,MRSE,tuba,4
2,369.994422711635,HRSE,tuba,3
2,369.994422711635,congr.,tuba,4
2,466.163761518091,LRSE,tuba,3
2,466.163761518091,MRSE,tuba,4
2,466.163761518091,HRSE,tuba,4
2,466.163761518091,congr.,tuba,NaN
2,587.329535834816,LRSE,tuba,4
2,587.329535834816,MRSE,tuba,4
2,587.329535834816,HRSE,tuba,5
2,587.329535834816,congr.,tuba,NaN
2,739.98884542327,LRSE,tuba,5
2,739.98884542327,MRSE,tuba,4
2,739.98884542327,HRSE,tuba,4
2,739.98884542327,congr.,tuba,NaN
2,932.327523036181,LRSE,tuba,2
2,932.327523036181,MRSE,tuba,5
2,932.327523036181,HRSE,tuba,2
2,932.327523036181,congr.,tuba,NaN
2,1174.65907166963,LRSE,tuba,4
2,1174.65907166963,MRSE,tuba,4
2,1174.65907166963,HRSE,tuba,2
2,1174.65907166963,congr.,tuba,NaN
2,1479.97769084654,LRSE,tuba,2
2,1479.97769084654,MRSE,tuba,3
2,1479.97769084654,HRSE,tuba,4
2,1479.97769084654,congr.,tuba,NaN
2,1864.65504607236,LRSE,tuba,3
2,1864.65504607236,MRSE,tuba,3
2,1864.65504607236,HRSE,tuba,4
2,1864.65504607236,congr.,tuba,NaN
2,2349.31814333926,LRSE,tuba,3
2,2349.31814333926,MRSE,tuba,3
2,2349.31814333926,HRSE,tuba,3
2,2349.31814333926,congr.,tuba,NaN
2,2959.95538169308,LRSE,tuba,2
2,2959.95538169308,MRSE,tuba,1
2,2959.95538169308,HRSE,tuba,3
2,2959.95538169308,congr.,tuba,NaN
3,46.2493028389544,LRSE,tuba,2
3,46.2493028389544,MRSE,tuba,2
3,46.2493028389544,HRSE,tuba,2
3,46.2493028389544,congr.,tuba,3
3,58.2704701897613,LRSE,tuba,2
3,58.2704701897613,MRSE,tuba,2
3,58.2704701897613,HRSE,tuba,2
3,58.2704701897613,congr.,tuba,2
3,73.416191979352,LRSE,tuba,3
3,73.416191979352,MRSE,tuba,3
3,73.416191979352,HRSE,tuba,4
3,73.416191979352,congr.,tuba,2
3,92.4986056779087,LRSE,tuba,3
3,92.4986056779087,MRSE,tuba,2
3,92.4986056779087,HRSE,tuba,4
3,92.4986056779087,congr.,tuba,3
3,116.540940379523,LRSE,tuba,2
3,116.540940379523,MRSE,tuba,5
3,116.540940379523,HRSE,tuba,3
3,116.540940379523,congr.,tuba,5
3,146.832383958704,LRSE,tuba,2
3,146.832383958704,MRSE,tuba,6
3,146.832383958704,HRSE,tuba,4
3,146.832383958704,congr.,tuba,3
3,184.997211355817,LRSE,tuba,3
3,184.997211355817,MRSE,tuba,5
3,184.997211355817,HRSE,tuba,5
3,184.997211355817,congr.,tuba,3
3,233.081880759045,LRSE,tuba,3
3,233.081880759045,MRSE,tuba,3
3,233.081880759045,HRSE,tuba,5
3,233.081880759045,congr.,tuba,4
3,293.664767917408,LRSE,tuba,3
3,293.664767917408,MRSE,tuba,4
3,293.664767917408,HRSE,tuba,4
3,293.664767917408,congr.,tuba,4
3,369.994422711635,LRSE,tuba,3
3,369.994422711635,MRSE,tuba,3
3,369.994422711635,HRSE,tuba,4
3,369.994422711635,congr.,tuba,3
3,466.163761518091,LRSE,tuba,3
3,466.163761518091,MRSE,tuba,4
3,466.163761518091,HRSE,tuba,3
3,466.163761518091,congr.,tuba,NaN
3,587.329535834816,LRSE,tuba,2
3,587.329535834816,MRSE,tuba,3
3,587.329535834816,HRSE,tuba,2
3,587.329535834816,congr.,tuba,NaN
3,739.98884542327,LRSE,tuba,2
3,739.98884542327,MRSE,tuba,1
3,739.98884542327,HRSE,tuba,4
3,739.98884542327,congr.,tuba,NaN
3,932.327523036181,LRSE,tuba,2
3,932.327523036181,MRSE,tuba,3
3,932.327523036181,HRSE,tuba,2
3,932.327523036181,congr.,tuba,NaN
3,1174.65907166963,LRSE,tuba,4
3,1174.65907166963,MRSE,tuba,3
3,1174.65907166963,HRSE,tuba,2
3,1174.65907166963,congr.,tuba,NaN
3,1479.97769084654,LRSE,tuba,2
3,1479.97769084654,MRSE,tuba,2
3,1479.97769084654,HRSE,tuba,2
3,1479.97769084654,congr.,tuba,NaN
3,1864.65504607236,LRSE,tuba,1
3,1864.65504607236,MRSE,tuba,3
3,1864.65504607236,HRSE,tuba,2
3,1864.65504607236,congr.,tuba,NaN
3,2349.31814333926,LRSE,tuba,2
3,2349.31814333926,MRSE,tuba,2
3,2349.31814333926,HRSE,tuba,3
3,2349.31814333926,congr.,tuba,NaN
3,2959.95538169308,LRSE,tuba,1
3,2959.95538169308,MRSE,tuba,1
3,2959.95538169308,HRSE,tuba,1
3,2959.95538169308,congr.,tuba,NaN
4,46.2493028389544,LRSE,tuba,2
4,46.2493028389544,MRSE,tuba,2
4,46.2493028389544,HRSE,tuba,3
4,46.2493028389544,congr.,tuba,2
4,58.2704701897613,LRSE,tuba,2
4,58.2704701897613,MRSE,tuba,3
4,58.2704701897613,HRSE,tuba,2
4,58.2704701897613,congr.,tuba,2
4,73.416191979352,LRSE,tuba,3
4,73.416191979352,MRSE,tuba,3
4,73.416191979352,HRSE,tuba,3
4,73.416191979352,congr.,tuba,4
4,92.4986056779087,LRSE,tuba,2
4,92.4986056779087,MRSE,tuba,3
4,92.4986056779087,HRSE,tuba,3
4,92.4986056779087,congr.,tuba,2
4,116.540940379523,LRSE,tuba,4
4,116.540940379523,MRSE,tuba,3
4,116.540940379523,HRSE,tuba,4
4,116.540940379523,congr.,tuba,6
4,146.832383958704,LRSE,tuba,3
4,146.832383958704,MRSE,tuba,5
4,146.832383958704,HRSE,tuba,5
4,146.832383958704,congr.,tuba,3
4,184.997211355817,LRSE,tuba,5
4,184.997211355817,MRSE,tuba,4
4,184.997211355817,HRSE,tuba,5
4,184.997211355817,congr.,tuba,4
4,233.081880759045,LRSE,tuba,3
4,233.081880759045,MRSE,tuba,3
4,233.081880759045,HRSE,tuba,3
4,233.081880759045,congr.,tuba,4
4,293.664767917408,LRSE,tuba,5
4,293.664767917408,MRSE,tuba,5
4,293.664767917408,HRSE,tuba,6
4,293.664767917408,congr.,tuba,4
4,369.994422711635,LRSE,tuba,6
4,369.994422711635,MRSE,tuba,3
4,369.994422711635,HRSE,tuba,6
4,369.994422711635,congr.,tuba,4
4,466.163761518091,LRSE,tuba,4
4,466.163761518091,MRSE,tuba,3
4,466.163761518091,HRSE,tuba,5
4,466.163761518091,congr.,tuba,NaN
4,587.329535834816,LRSE,tuba,5
4,587.329535834816,MRSE,tuba,3
4,587.329535834816,HRSE,tuba,5
4,587.329535834816,congr.,tuba,NaN
4,739.98884542327,LRSE,tuba,5
4,739.98884542327,MRSE,tuba,5
4,739.98884542327,HRSE,tuba,4
4,739.98884542327,congr.,tuba,NaN
4,932.327523036181,LRSE,tuba,4
4,932.327523036181,MRSE,tuba,4
4,932.327523036181,HRSE,tuba,5
4,932.327523036181,congr.,tuba,NaN
4,1174.65907166963,LRSE,tuba,4
4,1174.65907166963,MRSE,tuba,4
4,1174.65907166963,HRSE,tuba,4
4,1174.65907166963,congr.,tuba,NaN
4,1479.97769084654,LRSE,tuba,2
4,1479.97769084654,MRSE,tuba,4
4,1479.97769084654,HRSE,tuba,4
4,1479.97769084654,congr.,tuba,NaN
4,1864.65504607236,LRSE,tuba,2
4,1864.65504607236,MRSE,tuba,2
4,1864.65504607236,HRSE,tuba,2
4,1864.65504607236,congr.,tuba,NaN
4,2349.31814333926,LRSE,tuba,1
4,2349.31814333926,MRSE,tuba,1
4,2349.31814333926,HRSE,tuba,1
4,2349.31814333926,congr.,tuba,NaN
4,2959.95538169308,LRSE,tuba,1
4,2959.95538169308,MRSE,tuba,1
4,2959.95538169308,HRSE,tuba,1
4,2959.95538169308,congr.,tuba,NaN
5,46.2493028389544,LRSE,tuba,1
5,46.2493028389544,MRSE,tuba,1
5,46.2493028389544,HRSE,tuba,1
5,46.2493028389544,congr.,tuba,1
5,58.2704701897613,LRSE,tuba,1
5,58.2704701897613,MRSE,tuba,1
5,58.2704701897613,HRSE,tuba,1
5,58.2704701897613,congr.,tuba,1
5,73.416191979352,LRSE,tuba,2.25
5,73.416191979352,MRSE,tuba,1
5,73.416191979352,HRSE,tuba,2.25
5,73.416191979352,congr.,tuba,2.25
5,92.4986056779087,LRSE,tuba,1
5,92.4986056779087,MRSE,tuba,2.25
5,92.4986056779087,HRSE,tuba,2.25
5,92.4986056779087,congr.,tuba,1
5,116.540940379523,LRSE,tuba,2.25
5,116.540940379523,MRSE,tuba,1
5,116.540940379523,HRSE,tuba,3.5
5,116.540940379523,congr.,tuba,1
5,146.832383958704,LRSE,tuba,2.25
5,146.832383958704,MRSE,tuba,3.5
5,146.832383958704,HRSE,tuba,2.25
5,146.832383958704,congr.,tuba,1
5,184.997211355817,LRSE,tuba,3.5
5,184.997211355817,MRSE,tuba,2.25
5,184.997211355817,HRSE,tuba,3.5
5,184.997211355817,congr.,tuba,2.25
5,233.081880759045,LRSE,tuba,3.5
5,233.081880759045,MRSE,tuba,1
5,233.081880759045,HRSE,tuba,3.5
5,233.081880759045,congr.,tuba,4.75
5,293.664767917408,LRSE,tuba,3.5
5,293.664767917408,MRSE,tuba,3.5
5,293.664767917408,HRSE,tuba,3.5
5,293.664767917408,congr.,tuba,3.5
5,369.994422711635,LRSE,tuba,4.75
5,369.994422711635,MRSE,tuba,2.25
5,369.994422711635,HRSE,tuba,4.75
5,369.994422711635,congr.,tuba,3.5
5,466.163761518091,LRSE,tuba,4.75
5,466.163761518091,MRSE,tuba,4.75
5,466.163761518091,HRSE,tuba,4.75
5,466.163761518091,congr.,tuba,NaN
5,587.329535834816,LRSE,tuba,4.75
5,587.329535834816,MRSE,tuba,4.75
5,587.329535834816,HRSE,tuba,3.5
5,587.329535834816,congr.,tuba,NaN
5,739.98884542327,LRSE,tuba,4.75
5,739.98884542327,MRSE,tuba,3.5
5,739.98884542327,HRSE,tuba,4.75
5,739.98884542327,congr.,tuba,NaN
5,932.327523036181,LRSE,tuba,3.5
5,932.327523036181,MRSE,tuba,3.5
5,932.327523036181,HRSE,tuba,3.5
5,932.327523036181,congr.,tuba,NaN
5,1174.65907166963,LRSE,tuba,3.5
5,1174.65907166963,MRSE,tuba,3.5
5,1174.65907166963,HRSE,tuba,2.25
5,1174.65907166963,congr.,tuba,NaN
5,1479.97769084654,LRSE,tuba,2.25
5,1479.97769084654,MRSE,tuba,2.25
5,1479.97769084654,HRSE,tuba,2.25
5,1479.97769084654,congr.,tuba,NaN
5,1864.65504607236,LRSE,tuba,2.25
5,1864.65504607236,MRSE,tuba,1
5,1864.65504607236,HRSE,tuba,2.25
5,1864.65504607236,congr.,tuba,NaN
5,2349.31814333926,LRSE,tuba,1
5,2349.31814333926,MRSE,tuba,1
5,2349.31814333926,HRSE,tuba,1
5,2349.31814333926,congr.,tuba,NaN
5,2959.95538169308,LRSE,tuba,1
5,2959.95538169308,MRSE,tuba,1
5,2959.95538169308,HRSE,tuba,1
5,2959.95538169308,congr.,tuba,NaN
6,46.2493028389544,LRSE,tuba,2.66666666666667
6,46.2493028389544,MRSE,tuba,1
6,46.2493028389544,HRSE,tuba,2.66666666666667
6,46.2493028389544,congr.,tuba,4.33333333333333
6,58.2704701897613,LRSE,tuba,2.66666666666667
6,58.2704701897613,MRSE,tuba,2.66666666666667
6,58.2704701897613,HRSE,tuba,2.66666666666667
6,58.2704701897613,congr.,tuba,2.66666666666667
6,73.416191979352,LRSE,tuba,2.66666666666667
6,73.416191979352,MRSE,tuba,2.66666666666667
6,73.416191979352,HRSE,tuba,2.66666666666667
6,73.416191979352,congr.,tuba,2.66666666666667
6,92.4986056779087,LRSE,tuba,4.33333333333333
6,92.4986056779087,MRSE,tuba,2.66666666666667
6,92.4986056779087,HRSE,tuba,2.66666666666667
6,92.4986056779087,congr.,tuba,2.66666666666667
6,116.540940379523,LRSE,tuba,2.66666666666667
6,116.540940379523,MRSE,tuba,4.33333333333333
6,116.540940379523,HRSE,tuba,2.66666666666667
6,116.540940379523,congr.,tuba,4.33333333333333
6,146.832383958704,LRSE,tuba,4.33333333333333
6,146.832383958704,MRSE,tuba,4.33333333333333
6,146.832383958704,HRSE,tuba,4.33333333333333
6,146.832383958704,congr.,tuba,4.33333333333333
6,184.997211355817,LRSE,tuba,4.33333333333333
6,184.997211355817,MRSE,tuba,2.66666666666667
6,184.997211355817,HRSE,tuba,4.33333333333333
6,184.997211355817,congr.,tuba,4.33333333333333
6,233.081880759045,LRSE,tuba,4.33333333333333
6,233.081880759045,MRSE,tuba,4.33333333333333
6,233.081880759045,HRSE,tuba,4.33333333333333
6,233.081880759045,congr.,tuba,4.33333333333333
6,293.664767917408,LRSE,tuba,4.33333333333333
6,293.664767917408,MRSE,tuba,2.66666666666667
6,293.664767917408,HRSE,tuba,4.33333333333333
6,293.664767917408,congr.,tuba,4.33333333333333
6,369.994422711635,LRSE,tuba,4.33333333333333
6,369.994422711635,MRSE,tuba,6
6,369.994422711635,HRSE,tuba,4.33333333333333
6,369.994422711635,congr.,tuba,4.33333333333333
6,466.163761518091,LRSE,tuba,4.33333333333333
6,466.163761518091,MRSE,tuba,4.33333333333333
6,466.163761518091,HRSE,tuba,6
6,466.163761518091,congr.,tuba,NaN
6,587.329535834816,LRSE,tuba,4.33333333333333
6,587.329535834816,MRSE,tuba,4.33333333333333
6,587.329535834816,HRSE,tuba,4.33333333333333
