participant,score,space,condition,f0
4,4,inner,fixed,293.7
4,4,inner,fixed,293.7
4,4,inner,fixed,293.7
4,4,inner,fixed,293.7
4,3,inner,fixed,293.7
4,3,inner,fixed,293.7
4,4,inner,fixed,293.7
4,3,inner,fixed,293.7
4,4,inner,fixed,293.7
4,3,inner,fixed,293.7
4,4,inner,fixed,293.7
4,4,inner,fixed,293.7
4,4,inner,fixed,293.7
4,3,inner,fixed,293.7
4,4,inner,fixed,293.7
4,3,inner,fixed,293.7
4,2,outer,fixed,293.7
4,2,outer,fixed,293.7
4,2,outer,fixed,293.7
4,2,outer,fixed,293.7
4,2,outer,fixed,293.7
4,2,outer,fixed,293.7
4,2,outer,fixed,293.7
4,2,outer,fixed,293.7
4,4,outer,fixed,293.7
4,4,outer,fixed,293.7
4,4,outer,fixed,293.7
4,4,outer,fixed,293.7
4,3,outer,fixed,293.7
4,3,outer,fixed,293.7
4,3,outer,fixed,293.7
4,3,outer,fixed,293.7
4,2,outer,fixed,293.7
4,2,outer,fixed,293.7
4,3,outer,fixed,293.7
4,3,outer,fixed,293.7
4,3,outer,fixed,293.7
4,3,outer,fixed,293.7
4,3,outer,fixed,293.7
4,3,outer,fixed,293.7
4,3,outer,fixed,293.7
4,3,outer,fixed,293.7
4,3,outer,fixed,293.7
4,3,outer,fixed,293.7
4,1,outer,fixed,293.7
4,2,outer,fixed,293.7
4,3,outer,fixed,293.7
4,2,outer,fixed,293.7
4,4,outer,fixed,293.7
4,4,outer,fixed,293.7
4,4,outer,fixed,293.7
4,4,outer,fixed,293.7
5,2.25,inner,congruent,640.8
5,2.25,inner,congruent,2253.9
5,3.5,inner,congruent,403.7
5,3.5,inner,congruent,320.4
5,3.5,inner,congruent,277.2
5,1,inner,congruent,623.3
5,1,inner,congruent,480
5,2.25,inner,congruent,719.2
5,4.75,inner,congruent,302.4
5,6,inner,congruent,233.1
5,3.5,inner,congruent,570.8
5,2.25,inner,congruent,938.6
5,2.25,inner,congruent,442
5,1,inner,congruent,185
5,2.25,inner,congruent,207.7
5,3.5,inner,congruent,381
5,2.25,inner,congruent,540.6
5,3.5,inner,congruent,246.9
5,3.5,inner,congruent,298.1
5,3.5,inner,congruent,87.5
5,4.75,inner,congruent,381
5,3.5,inner,congruent,416
5,4.75,inner,congruent,330.2
5,3.5,inner,congruent,588
5,6,inner,congruent,134.7
5,4.75,inner,congruent,415.3
5,2.25,inner,congruent,454.6
5,3.5,inner,congruent,132.8
5,2.25,inner,congruent,142.3
5,3.5,inner,congruent,95.6
5,3.5,inner,congruent,201.8
5,3.5,inner,congruent,315.8
5,2.25,inner,congruent,56.5
5,3.5,inner,congruent,131.4
5,3.5,inner,congruent,134.7
5,3.5,inner,congruent,170.3
5,2.25,inner,congruent,186.2
5,3.5,inner,congruent,169.7
5,4.75,inner,congruent,67.4
5,1,inner,congruent,84.9
5,1,inner,congruent,197.3
5,3.5,inner,congruent,169.7
5,2.25,inner,congruent,169.7
5,2.25,inner,congruent,93.9
5,3.5,inner,congruent,69.4
5,1,outer,congruent,591.3
5,3.5,outer,congruent,640.8
5,2.25,outer,congruent,640.8
5,2.25,outer,congruent,823.5
5,3.5,outer,congruent,623.3
5,1,outer,congruent,709
5,1,outer,congruent,440.7
5,2.25,outer,congruent,403.7
5,3.5,outer,congruent,179.8
5,3.5,outer,congruent,201.8
5,1,outer,congruent,226.5
5,3.5,outer,congruent,187.8
5,3.5,outer,congruent,197.3
5,3.5,outer,congruent,226.5
5,3.5,outer,congruent,320.4
5,2.25,outer,congruent,320.4
5,3.5,outer,congruent,226.5
5,2.25,outer,congruent,320.4
5,4.75,outer,congruent,171.4
5,2.25,outer,congruent,207.7
5,2.25,outer,congruent,95.2
5,3.5,outer,congruent,114.4
5,3.5,outer,congruent,106.9
5,4.75,outer,congruent,114.4
5,4.75,outer,congruent,77.9
5,4.75,outer,congruent,77.9
5,3.5,outer,congruent,77.9
5,3.5,outer,congruent,147.1
5,2.25,outer,congruent,360.8
5,2.25,outer,congruent,508.6
5,3.5,outer,congruent,320.4
5,1,outer,congruent,508.6
5,3.5,outer,congruent,179.8
5,3.5,outer,congruent,197.3
5,3.5,outer,congruent,174.6
5,3.5,outer,congruent,218.1
5,3.5,inner,incongruent,185
5,1,inner,incongruent,55
5,2.25,inner,incongruent,293.7
5,4.75,inner,incongruent,370
5,2.25,inner,incongruent,440
5,2.25,inner,incongruent,196
5,3.5,inner,incongruent,246.9
5,2.25,inner,incongruent,164.8
5,3.5,inner,incongruent,392
5,2.25,inner,incongruent,523.3
5,3.5,inner,incongruent,207.7
5,2.25,inner,incongruent,130.8
5,3.5,inner,incongruent,277.2
5,3.5,inner,incongruent,659.3
5,2.25,inner,incongruent,587.3
5,2.25,inner,incongruent,311.1
5,3.5,inner,incongruent,220
5,3.5,inner,incongruent,493.9
5,4.75,inner,incongruent,415.3
5,3.5,inner,incongruent,1396.9
5,3.5,inner,incongruent,311.1
5,2.25,inner,incongruent,293.7
5,2.25,inner,incongruent,370
5,4.75,inner,incongruent,207.7
5,3.5,inner,incongruent,880
5,3.5,inner,incongruent,293.7
5,3.5,inner,incongruent,261.6
5,2.25,inner,incongruent,932.3
5,6,inner,incongruent,880
5,3.5,inner,incongruent,1244.5
5,3.5,inner,incongruent,587.3
5,3.5,inner,incongruent,392
5,1,inner,incongruent,2217.5
5,3.5,inner,incongruent,932.3
5,3.5,inner,incongruent,880
5,3.5,inner,incongruent,698.5
5,3.5,inner,incongruent,659.3
5,3.5,inner,incongruent,698.5
5,2.25,inner,incongruent,1760
5,3.5,inner,incongruent,1396.9
5,3.5,inner,incongruent,622.3
5,3.5,inner,incongruent,698.5
5,3.5,inner,incongruent,698.5
5,2.25,inner,incongruent,1318.5
5,1,inner,incongruent,1760
5,3.5,outer,incongruent,207.7
5,2.25,outer,incongruent,185
5,2.25,outer,incongruent,185
5,2.25,outer,incongruent,146.8
5,2.25,outer,incongruent,196
5,2.25,outer,incongruent,174.6
5,4.75,outer,incongruent,277.2
5,3.5,outer,incongruent,293.7
5,3.5,outer,incongruent,659.3
5,2.25,outer,incongruent,587.3
5,3.5,outer,incongruent,523.3
5,2.25,outer,incongruent,659.3
5,2.25,outer,incongruent,622.3
5,2.25,outer,incongruent,523.3
5,3.5,outer,incongruent,370
5,2.25,outer,incongruent,370
5,2.25,outer,incongruent,523.3
5,3.5,outer,incongruent,370
5,3.5,outer,incongruent,698.5
5,3.5,outer,incongruent,587.3
5,2.25,outer,incongruent,1244.5
5,2.25,outer,incongruent,1046.5
5,2.25,outer,incongruent,1108.7
5,1,outer,incongruent,1046.5
5,3.5,outer,incongruent,1568
5,1,outer,incongruent,1568
5,3.5,outer,incongruent,1568
5,3.5,outer,incongruent,830.6
5,2.25,outer,incongruent,329.6
5,2.25,outer,incongruent,233.1
5,2.25,outer,incongruent,370
5,1,outer,incongruent,233.1
5,3.5,outer,incongruent,659.3
5,3.5,outer,incongruent,622.3
5,1,outer,incongruent,698.5
5,3.5,outer,incongruent,554.4
5,4.75,inner,fixed,293.7
5,3.5,inner,fixed,293.7
5,3.5,inner,fixed,293.7
5,2.25,inner,fixed,293.7
5,2.25,inner,fixed,293.7
5,1,inner,fixed,293.7
5,3.5,inner,fixed,293.7
5,4.75,inner,fixed,293.7
5,2.25,inner,fixed,293.7
5,1,inner,fixed,293.7
5,1,inner,fixed,293.7
5,3.5,inner,fixed,293.7
5,1,inner,fixed,293.7
5,3.5,inner,fixed,293.7
5,2.25,inner,fixed,293.7
5,1,inner,fixed,293.7
5,3.5,inner,fixed,293.7
5,3.5,inner,fixed,293.7
5,3.5,inner,fixed,293.7
5,1,inner,fixed,293.7
5,3.5,inner,fixed,293.7
5,3.5,inner,fixed,293.7
5,3.5,inner,fixed,293.7
5,4.75,inner,fixed,293.7
5,1,inner,fixed,293.7
5,4.75,inner,fixed,293.7
5,3.5,inner,fixed,293.7
5,3.5,inner,fixed,293.7
5,2.25,inner,fixed,293.7
5,3.5,inner,fixed,293.7
5,2.25,inner,fixed,293.7
5,2.25,inner,fixed,293.7
5,3.5,inner,fixed,293.7
5,3.5,inner,fixed,293.7
5,2.25,inner,fixed,293.7
5,3.5,inner,fixed,293.7
5,3.5,inner,fixed,293.7
5,2.25,inner,fixed,293.7
5,3.5,inner,fixed,293.7
5,1,inner,fixed,293.7
5,3.5,inner,fixed,293.7
5,3.5,inner,fixed,293.7
5,3.5,inner,fixed,293.7
5,2.25,inner,fixed,293.7
5,4.75,inner,fixed,293.7
5,2.25,outer,fixed,293.7
5,1,outer,fixed,293.7
5,3.5,outer,fixed,293.7
5,1,outer,fixed,293.7
5,1,outer,fixed,293.7
5,2.25,outer,fixed,293.7
5,3.5,outer,fixed,293.7
5,2.25,outer,fixed,293.7
5,3.5,outer,fixed,293.7
5,2.25,outer,fixed,293.7
5,3.5,outer,fixed,293.7
5,3.5,outer,fixed,293.7
5,3.5,outer,fixed,293.7
5,4.75,outer,fixed,293.7
5,3.5,outer,fixed,293.7
5,2.25,outer,fixed,293.7
5,3.5,outer,fixed,293.7
5,2.25,outer,fixed,293.7
5,4.75,outer,fixed,293.7
5,2.25,outer,fixed,293.7
5,3.5,outer,fixed,293.7
5,3.5,outer,fixed,293.7
5,2.25,outer,fixed,293.7
5,1,outer,fixed,293.7
5,1,outer,fixed,293.7
5,2.25,outer,fixed,293.7
5,4.75,outer,fixed,293.7
5,1,outer,fixed,293.7
5,2.25,outer,fixed,293.7
5,2.25,outer,fixed,293.7
5,2.25,outer,fixed,293.7
5,2.25,outer,fixed,293.7
5,3.5,outer,fixed,293.7
5,3.5,outer,fixed,293.7
5,2.25,outer,fixed,293.7
5,2.25,outer,fixed,293.7
6,4,inner,congruent,640.8
6,1,inner,congruent,2253.9
6,4,inner,congruent,403.7
6,2,inner,congruent,320.4
6,5,inner,congruent,277.2
6,3,inner,congruent,623.3
6,5,inner,congruent,480
6,4,inner,congruent,719.2
6,5,inner,congruent,302.4
6,2,inner,congruent,233.1
6,3,inner,congruent,570.8
6,2,inner,congruent,938.6
6,5,inner,congruent,442
6,4,inner,congruent,185
6,2,inner,congruent,207.7
6,3,inner,congruent,381
6,5,inner,congruent,540.6
6,5,inner,congruent,246.9
6,4,inner,congruent,298.1
6,4,inner,congruent,87.5
6,3,inner,congruent,381
6,3,inner,congruent,416
6,4,inner,congruent,330.2
6,3,inner,congruent,588
6,5,inner,congruent,134.7
6,3,inner,congruent,415.3
6,3,inner,congruent,454.6
6,4,inner,congruent,132.8
6,5,inner,congruent,142.3
6,5,inner,congruent,95.6
6,2,inner,congruent,201.8
6,4,inner,congruent,315.8
6,6,inner,congruent,56.5
6,5,inner,congruent,131.4
6,4,inner,congruent,134.7
6,2,inner,congruent,170.3
6,1,inner,congruent,186.2
6,4,inner,congruent,169.7
6,6,inner,congruent,67.4
6,4,inner,congruent,84.9
6,3,inner,congruent,197.3
6,2,inner,congruent,169.7
6,4,inner,congruent,169.7
6,5,inner,congruent,93.9
6,6,inner,congruent,69.4
6,1,outer,congruent,591.3
6,2,outer,congruent,640.8
6,3,outer,congruent,640.8
6,1,outer,congruent,823.5
6,4,outer,congruent,623.3
6,1,outer,congruent,709
6,5,outer,congruent,440.7
6,4,outer,congruent,403.7
6,2,outer,congruent,179.8
6,1,outer,congruent,201.8
6,2,outer,congruent,226.5
6,2,outer,congruent,187.8
6,3,outer,congruent,197.3
6,2,outer,congruent,226.5
6,2,outer,congruent,320.4
6,2,outer,congruent,320.4
6,4,outer,congruent,226.5
6,2,outer,congruent,320.4
6,2,outer,congruent,171.4
6,3,outer,congruent,207.7
6,4,outer,congruent,95.2
6,4,outer,congruent,114.4
6,4,outer,congruent,106.9
6,3,outer,congruent,114.4
6,5,outer,congruent,77.9
6,5,outer,congruent,77.9
6,5,outer,congruent,77.9
6,5,outer,congruent,147.1
6,1,outer,congruent,360.8
6,2,outer,congruent,508.6
6,3,outer,congruent,320.4
6,3,outer,congruent,508.6
6,2,outer,congruent,179.8
6,3,outer,congruent,197.3
6,2,outer,congruent,174.6
6,1,outer,congruent,218.1
6,2,inner,incongruent,185
6,3,inner,incongruent,55
6,5,inner,incongruent,293.7
6,4,inner,incongruent,370
6,4,inner,incongruent,440
6,5,inner,incongruent,196
6,4,inner,incongruent,246.9
6,4,inner,incongruent,164.8
6,4,inner,incongruent,392
6,3,inner,incongruent,523.3
6,5,inner,incongruent,207.7
6,4,inner,incongruent,130.8
6,3,inner,incongruent,277.2
6,2,inner,incongruent,659.3
6,3,inner,incongruent,587.3
6,4,inner,incongruent,311.1
6,3,inner,incongruent,220
6,3,inner,incongruent,493.9
6,4,inner,incongruent,415.3
6,1,inner,incongruent,1396.9
6,4,inner,incongruent,311.1
6,3,inner,incongruent,293.7
6,2,inner,incongruent,370
6,3,inner,incongruent,207.7
6,2,inner,incongruent,880
6,3,inner,incongruent,293.7
6,2,inner,incongruent,261.6
6,2,inner,incongruent,932.3
6,2,inner,incongruent,880
6,3,inner,incongruent,1244.5
6,4,inner,incongruent,587.3
6,2,inner,incongruent,392
6,1,inner,incongruent,2217.5
6,1,inner,incongruent,932.3
6,5,inner,incongruent,880
6,3,inner,incongruent,698.5
6,3,inner,incongruent,659.3
6,4,inner,incongruent,698.5
6,1,inner,incongruent,1760
6,1,inner,incongruent,1396.9
6,3,inner,incongruent,622.3
6,2,inner,incongruent,698.5
6,2,inner,incongruent,698.5
6,1,inner,incongruent,1318.5
6,1,inner,incongruent,1760
6,1,outer,incongruent,207.7
6,1,outer,incongruent,185
6,2,outer,incongruent,185
6,1,outer,incongruent,146.8
6,2,outer,incongruent,196
6,4,outer,incongruent,174.6
6,3,outer,incongruent,277.2
6,3,outer,incongruent,293.7
6,4,outer,incongruent,659.3
6,2,outer,incongruent,587.3
6,3,outer,incongruent,523.3
6,4,outer,incongruent,659.3
6,2,outer,incongruent,622.3
6,1,outer,incongruent,523.3
6,2,outer,incongruent,370
6,2,outer,incongruent,370
6,2,outer,incongruent,523.3
6,3,outer,incongruent,370
6,3,outer,incongruent,698.5
6,5,outer,incongruent,587.3
6,1,outer,incongruent,1244.5
6,2,outer,incongruent,1046.5
6,2,outer,incongruent,1108.7
6,1,outer,incongruent,1046.5
6,1,outer,incongruent,1568
6,1,outer,incongruent,1568
6,1,outer,incongruent,1568
6,1,outer,incongruent,830.6
6,2,outer,incongruent,329.6
6,1,outer,incongruent,233.1
6,4,outer,incongruent,370
6,2,outer,incongruent,233.1
6,2,outer,incongruent,659.3
6,4,outer,incongruent,622.3
6,2,outer,incongruent,698.5
6,2,outer,incongruent,554.4
6,1,inner,fixed,293.7
6,2,inner,fixed,293.7
6,2,inner,fixed,293.7
6,2,inner,fixed,293.7
6,2,inner,fixed,293.7
6,2,inner,fixed,293.7
6,3,inner,fixed,293.7
6,2,inner,fixed,293.7
6,3,inner,fixed,293.7
6,3,inner,fixed,293.7
6,2,inner,fixed,293.7
6,3,inner,fixed,293.7
6,5,inner,fixed,293.7
6,2,inner,fixed,293.7
6,1,inner,fixed,293.7
6,1,inner,fixed,293.7
6,2,inner,fixed,293.7
6,2,inner,fixed,293.7
6,2,inner,fixed,293.7
6,6,inner,fixed,293.7
6,5,inner,fixed,293.7
6,2,inner,fixed,293.7
6,2,inner,fixed,293.7
6,2,inner,fixed,293.7
6,3,inner,fixed,293.7
6,4,inner,fixed,293.7
6,5,inner,fixed,293.7
6,2,inner,fixed,293.7
6,3,inner,fixed,293.7
6,2,inner,fixed,293.7
6,1,inner,fixed,293.7
6,2,inner,fixed,293.7
6,2,inner,fixed,293.7
6,2,inner,fixed,293.7
6,3,inner,fixed,293.7
6,1,inner,fixed,293.7
6,1,inner,fixed,293.7
6,2,inner,fixed,293.7
6,4,inner,fixed,293.7
6,3,inner,fixed,293.7
6,3,inner,fixed,293.7
6,1,inner,fixed,293.7
6,1,inner,fixed,293.7
6,2,inner,fixed,293.7
6,4,inner,fixed,293.7
6,1,outer,fixed,293.7
6,1,outer,fixed,293.7
6,1,outer,fixed,293.7
6,1,outer,fixed,293.7
6,1,outer,fixed,293.7
6,1,outer,fixed,293.7
6,2,outer,fixed,293.7
6,1,outer,fixed,293.7
6,4,outer,fixed,293.7
6,2,outer,fixed,293.7
6,2,outer,fixed,293.7
6,1,outer,fixed,293.7
6,1,outer,fixed,293.7
6,1,outer,fixed,293.7
6,1,outer,fixed,293.7
6,1,outer,fixed,293.7
6,1,outer,fixed,293.7
6,1,outer,fixed,293.7
6,1,outer,fixed,293.7
6,1,outer,fixed,293.7
6,2,outer,fixed,293.7
6,2,outer,fixed,293.7
6,1,outer,fixed,293.7
6,3,outer,fixed,293.7
6,3,outer,fixed,293.7
6,2,outer,fixed,293.7
6,1,outer,fixed,293.7
6,3,outer,fixed,293.7
6,1,outer,fixed,293.7
6,1,outer,fixed,293.7
6,1,outer,fixed,293.7
6,2,outer,fixed,293.7
6,2,outer,fixed,293.7
6,1,outer,fixed,293.7
6,3,outer,fixed,293.7
6,1,outer,fixed,293.7
7,1,inner,congruent,640.8
7,1,inner,congruent,2253.9
7,4,inner,congruent,403.7
7,4,inner,congruent,320.4
7,5,inner,congruent,277.2
7,2,inner,congruent,623.3
7,2,inner,congruent,480
7,4,inner,congruent,719.2
7,5,inner,congruent,302.4
7,3,inner,congruent,233.1
7,2,inner,congruent,570.8
7,1,inner,congruent,938.6
7,5,inner,congruent,442
7,5,inner,congruent,185
7,5,inner,congruent,207.7
7,4,inner,congruent,381
7,4,inner,congruent,540.6
7,5,inner,congruent,246.9
7,4,inner,congruent,298.1
7,5,inner,congruent,87.5
7,4,inner,congruent,381
7,3,inner,congruent,416
7,5,inner,congruent,330.2
7,4,inner,congruent,588
7,4,inner,congruent,134.7
7,5,inner,congruent,415.3
7,4,inner,congruent,454.6
7,5,inner,congruent,132.8
7,6,inner,congruent,142.3
7,5,inner,congruent,95.6
7,5,inner,congruent,201.8
7,4,inner,congruent,315.8
7,3,inner,congruent,56.5
7,5,inner,congruent,131.4
7,5,inner,congruent,134.7
7,6,inner,congruent,170.3
7,6,inner,congruent,186.2
7,5,inner,congruent,169.7
7,5,inner,congruent,67.4
7,5,inner,congruent,84.9
7,6,inner,congruent,197.3
7,5,inner,congruent,169.7
7,5,inner,congruent,169.7
7,6,inner,congruent,93.9
7,5,inner,congruent,69.4
7,2,outer,congruent,591.3
7,1,outer,congruent,640.8
7,1,outer,congruent,640.8
7,1,outer,congruent,823.5
7,1,outer,congruent,623.3
7,1,outer,congruent,709
7,1,outer,congruent,440.7
7,2,outer,congruent,403.7
7,6,outer,congruent,179.8
7,5,outer,congruent,201.8
7,5,outer,congruent,226.5
7,6,outer,congruent,187.8
7,6,outer,congruent,197.3
7,6,outer,congruent,226.5
7,4,outer,congruent,320.4
7,3,outer,congruent,320.4
7,4,outer,congruent,226.5
7,3,outer,congruent,320.4
7,3,outer,congruent,171.4
7,4,outer,congruent,207.7
7,2,outer,congruent,95.2
7,5,outer,congruent,114.4
7,5,outer,congruent,106.9
7,4,outer,congruent,114.4
7,2,outer,congruent,77.9
7,4,outer,congruent,77.9
7,5,outer,congruent,77.9
7,5,outer,congruent,147.1
7,3,outer,congruent,360.8
7,2,outer,congruent,508.6
7,2,outer,congruent,320.4
7,2,outer,congruent,508.6
7,5,outer,congruent,179.8
7,5,outer,congruent,197.3
7,6,outer,congruent,174.6
7,6,outer,congruent,218.1
7,3,inner,incongruent,185
7,3,inner,incongruent,55
7,4,inner,incongruent,293.7
7,4,inner,incongruent,370
7,5,inner,incongruent,440
7,5,inner,incongruent,196
7,2,inner,incongruent,246.9
7,5,inner,incongruent,164.8
7,5,inner,incongruent,392
7,3,inner,incongruent,523.3
7,4,inner,incongruent,207.7
7,2,inner,incongruent,130.8
7,3,inner,incongruent,277.2
7,5,inner,incongruent,659.3
7,4,inner,incongruent,587.3
7,4,inner,incongruent,311.1
7,4,inner,incongruent,220
7,5,inner,incongruent,493.9
7,5,inner,incongruent,415.3
7,1,inner,incongruent,1396.9
7,4,inner,incongruent,311.1
7,5,inner,incongruent,293.7
7,4,inner,incongruent,370
7,5,inner,incongruent,207.7
7,1,inner,incongruent,880
7,4,inner,incongruent,293.7
7,5,inner,incongruent,261.6
7,3,inner,incongruent,932.3
7,3,inner,incongruent,880
7,1,inner,incongruent,1244.5
7,2,inner,incongruent,587.3
7,5,inner,incongruent,392
7,1,inner,incongruent,2217.5
7,2,inner,incongruent,932.3
7,2,inner,incongruent,880
7,2,inner,incongruent,698.5
7,4,inner,incongruent,659.3
7,4,inner,incongruent,698.5
7,2,inner,incongruent,1760
7,2,inner,incongruent,1396.9
7,4,inner,incongruent,622.3
7,3,inner,incongruent,698.5
7,1,inner,incongruent,698.5
7,3,inner,incongruent,1318.5
7,1,inner,incongruent,1760
7,1,outer,incongruent,207.7
7,1,outer,incongruent,185
7,1,outer,incongruent,185
7,2,outer,incongruent,146.8
7,3,outer,incongruent,196
7,2,outer,incongruent,174.6
7,4,outer,incongruent,277.2
7,3,outer,incongruent,293.7
7,2,outer,incongruent,659.3
7,2,outer,incongruent,587.3
7,2,outer,incongruent,523.3
7,1,outer,incongruent,659.3
7,3,outer,incongruent,622.3
7,2,outer,incongruent,523.3
7,2,outer,incongruent,370
7,2,outer,incongruent,370
7,3,outer,incongruent,523.3
7,2,outer,incongruent,370
7,4,outer,incongruent,698.5
7,3,outer,incongruent,587.3
7,2,outer,incongruent,1244.5
7,1,outer,incongruent,1046.5
7,2,outer,incongruent,1108.7
7,1,outer,incongruent,1046.5
7,1,outer,incongruent,1568
7,1,outer,incongruent,1568
7,2,outer,incongruent,1568
7,2,outer,incongruent,830.6
7,2,outer,incongruent,329.6
7,1,outer,incongruent,233.1
7,4,outer,incongruent,370
7,2,outer,incongruent,233.1
7,3,outer,incongruent,659.3
7,4,outer,incongruent,622.3
7,2,outer,incongruent,698.5
7,5,outer,incongruent,554.4
7,2,inner,fixed,293.7
7,2,inner,fixed,293.7
7,2,inner,fixed,293.7
7,2,inner,fixed,293.7
7,4,inner,fixed,293.7
7,2,inner,fixed,293.7
7,2,inner,fixed,293.7
7,2,inner,fixed,293.7
7,3,inner,fixed,293.7
7,4,inner,fixed,293.7
7,3,inner,fixed,293.7
7,4,inner,fixed,293.7
7,3,inner,fixed,293.7
7,4,inner,fixed,293.7
7,2,inner,fixed,293.7
7,2,inner,fixed,293.7
7,4,inner,fixed,293.7
7,2,inner,fixed,293.7
7,5,inner,fixed,293.7
7,3,inner,fixed,293.7
7,5,inner,fixed,293.7
7,5,inner,fixed,293.7
7,4,inner,fixed,293.7
7,4,inner,fixed,293.7
7,4,inner,fixed,293.7
7,2,inner,fixed,293.7
7,5,inner,fixed,293.7
7,4,inner,fixed,293.7
7,3,inner,fixed,293.7
7,5,inner,fixed,293.7
7,5,inner,fixed,293.7
7,4,inner,fixed,293.7
7,5,inner,fixed,293.7
7,5,inner,fixed,293.7
7,4,inner,fixed,293.7
7,4,inner,fixed,293.7
7,5,inner,fixed,293.7
7,5,inner,fixed,293.7
7,5,inner,fixed,293.7
7,3,inner,fixed,293.7
7,5,inner,fixed,293.7
7,5,inner,fixed,293.7
7,6,inner,fixed,293.7
7,6,inner,fixed,293.7
7,4,inner,fixed,293.7
7,1,outer,fixed,293.7
7,1,outer,fixed,293.7
7,2,outer,fixed,293.7
7,1,outer,fixed,293.7
7,2,outer,fixed,293.7
7,1,outer,fixed,293.7
7,1,outer,fixed,293.7
7,1,outer,fixed,293.7
7,5,outer,fixed,293.7
7,2,outer,fixed,293.7
7,6,outer,fixed,293.7
7,5,outer,fixed,293.7
7,5,outer,fixed,293.7
7,5,outer,fixed,293.7
7,2,outer,fixed,293.7
7,1,outer,fixed,293.7
7,4,outer,fixed,293.7
7,3,outer,fixed,293.7
7,5,outer,fixed,293.7
7,2,outer,fixed,293.7
7,5,outer,fixed,293.7
7,5,outer,fixed,293.7
7,2,outer,fixed,293.7
7,5,outer,fixed,293.7
7,5,outer,fixed,293.7
7,4,outer,fixed,293.7
7,4,outer,fixed,293.7
7,5,outer,fixed,293.7
7,1,outer,fixed,293.7
7,1,outer,fixed,293.7
7,2,outer,fixed,293.7
7,2,outer,fixed,293.7
7,5,outer,fixed,293.7
7,6,outer,fixed,293.7
7,5,outer,fixed,293.7
7,5,outer,fixed,293.7
8,1,inner,congruent,640.8
8,1,inner,congruent,2253.9
8,1,inner,congruent,403.7
8,1,inner,congruent,320.4
8,3,inner,congruent,277.2
8,4,inner,congruent,623.3
8,1,inner,congruent,480
8,1,inner,congruent,719.2
8,3,inner,congruent,302.4
8,1,inner,congruent,233.1
8,2,inner,congruent,570.8
8,3,inner,congruent,938.6
8,4,inner,congruent,442
8,4,inner,congruent,185
8,5,inner,congruent,207.7
8,2,inner,congruent,381
8,4,inner,congruent,540.6
8,5,inner,congruent,246.9
8,2,inner,congruent,298.1
8,4,inner,congruent,87.5
8,3,inner,congruent,381
8,5,inner,congruent,416
8,4,inner,congruent,330.2
8,5,inner,congruent,588
8,5,inner,congruent,134.7
8,4,inner,congruent,415.3
8,3,inner,congruent,454.6
8,5,inner,congruent,132.8
8,4,inner,congruent,142.3
8,5,inner,congruent,95.6
8,6,inner,congruent,201.8
8,6,inner,congruent,315.8
8,5,inner,congruent,56.5
8,3,inner,congruent,131.4
8,5,inner,congruent,134.7
8,6,inner,congruent,170.3
8,6,inner,congruent,186.2
8,5,inner,congruent,169.7
8,1,inner,congruent,67.4
8,5,inner,congruent,84.9
8,6,inner,congruent,197.3
8,6,inner,congruent,169.7
8,6,inner,congruent,169.7
8,5,inner,congruent,93.9
8,4,inner,congruent,69.4
8,1,outer,congruent,591.3
8,1,outer,congruent,640.8
8,3,outer,congruent,640.8
8,1,outer,congruent,823.5
8,1,outer,congruent,623.3
8,2,outer,congruent,709
8,3,outer,congruent,440.7
8,2,outer,congruent,403.7
8,5,outer,congruent,179.8
8,6,outer,congruent,201.8
8,6,outer,congruent,226.5
8,3,outer,congruent,187.8
8,6,outer,congruent,197.3
8,4,outer,congruent,226.5
8,2,outer,congruent,320.4
8,2,outer,congruent,320.4
8,3,outer,congruent,226.5
8,1,outer,congruent,320.4
8,3,outer,congruent,171.4
8,3,outer,congruent,207.7
8,3,outer,congruent,95.2
8,5,outer,congruent,114.4
8,3,outer,congruent,106.9
8,5,outer,congruent,114.4
8,5,outer,congruent,77.9
